-2.779199578922155744e-01,-7.569445456158359065e-01,3.976073643300572780e-01,-9.074587727352003697e-01,8.183698135126749040e-01,4.205315719793027984e-01,-9.598219533644702928e-02,-4.746671026818212180e-01,6.168242432343573611e-01,-9.548371358680936005e-01,-2.413624241496867828e-01,-9.451517806661848820e-01,-7.225086185026825536e-01,-9.437986529471815711e-01,2.480285753400213178e-01,-7.937782142495914961e-01,-5.014642876246151459e-01,6.079429153620241610e-01,5.529777909909043832e-01,8.961572381087410388e-01,-1.008560335369104166e-01,-3.728927169614604242e-01,8.329227807732375588e-01,-9.939907856486882576e-01,3.382396029598702114e-01,-9.891882597385184273e-01,-2.408551056230234799e-01,-1.821985335493021552e-01,8.917961783546555221e-01,-1.799899402910780655e-01,5.196568893346733553e-01,-2.713341323603142285e-01,9.784614538319411636e-01,-7.523163633329645883e-01,-7.136718647504893820e-01,-8.384681695557010261e-01,-6.668953609928358617e-01,-3.920974463415725086e-01,8.885232653064998321e-01,4.646875145908970772e-01,4.851783233068573953e-01,7.234626052553230213e-01,1.460256735909326586e-02,8.967464840795502656e-01,8.449048536435426193e-01,-6.246833468938028933e-01,1.721917163512896032e-01,-2.873144353175249854e-01,-1.976095393537709022e-01,8.230889924345645703e-01,9.798097332069535259e-01,6.561948530784742495e-01,3.590763453867513721e-01,-4.767735410713964672e-01,4.377123821998152309e-02,9.862296071964118394e-01,6.360119581276497680e-01,1.190317869976338372e-01,-3.338880656201095309e-01,-2.139679213841989558e-01,-8.300525209100266810e-01,8.093660278986865020e-01,-3.085825039681950877e-01,1.288948455914211699e-01,-7.049815891971034088e-01,4.012684686207168561e-02,1.933663708096564626e-01,-9.085593307210493297e-01,-1.526485968136983562e-01,-1.533305968793270413e-01,-3.870492600425488039e-01,-9.461528909410774624e-01,4.447631865673202789e-01,-1.455890665470849221e-01,-7.158299472466589375e-01,-1.065757405205771668e-01,7.693257637523573944e-01,-1.094472864106315058e-01,6.313552960537485159e-01,-8.500695533595146181e-01,9.889198323141936697e-01,9.068560555924785049e-01,9.128556670690839425e-01,1.928519157372523551e-01,-4.799172856342601712e-01,3.836928082658692674e-01,-8.724045594908893531e-01,1.740771006597123804e-01,9.003692610378899452e-02,-6.591847689498180340e-01,2.119652245025032133e-01,4.317763866460648803e-01,-4.380693657012553199e-01,-1.711244543451082567e-01,-1.458365833624941654e-01,3.427979187897507440e-01,1.294008403571020871e-01,6.002513749355400385e-01,-6.279400115938904570e-02,1.176376282971696163e-01
-9.244429169755745690e-01,5.759704310198772159e-01,-9.576621913379497197e-01,-4.266014488618938838e-01,3.027238554455335962e-01,-6.601083693244500505e-01,1.098355076222206073e-01,-8.473598701077209583e-01,5.048765701053525845e-02,-7.244095065460802729e-01,2.711663902272480886e-01,9.568489507365649516e-01,-7.910777304575864477e-01,-8.776841777153181479e-01,4.184387925153414400e-01,5.067316427821950686e-01,-8.434229411363116657e-01,-2.521047008415484569e-01,-7.315930740418630229e-02,-9.294875377396658589e-01,-6.404247022101594577e-01,-3.926399713161476956e-01,7.591900760312111363e-01,3.543724798467564607e-01,-7.727720821281980346e-01,-2.260612777614026125e-01,3.541189960070976195e-01,-8.446617719348969988e-01,-8.764601118687518344e-01,-4.022958820886239906e-01,-8.272519330014553862e-01,-7.460657682277023195e-01,8.515837696971018111e-02,4.514279517628254634e-01,7.806515569162986168e-02,-6.689256835359007614e-01,3.245352460130765948e-01,4.078099276445144028e-01,6.100321318186014974e-01,9.456962955513019686e-01,-2.777713608250851340e-01,5.531697489275626545e-01,9.390307978574372605e-01,4.501000281726550423e-01,6.699436304880421744e-01,-6.190792629396524305e-01,-7.063749974715827218e-01,-1.929374787685920190e-01,-9.300220211000016501e-01,1.309848507942406037e-01,-6.847319304753862745e-01,-5.296373835569851973e-01,9.301808118598240416e-01,9.669202593220049824e-01,-3.691402741737188631e-01,3.730844006903093479e-01,-7.149024603807077050e-01,8.373854319843658800e-01,2.893542549680550025e-01,6.612971130485294502e-01,6.950104546539586092e-01,2.514167600925001356e-01,5.189978671003661059e-01,-2.048013167818569791e-01,-5.878171919085877217e-01,-1.342374860231723144e-01,8.028232941841553227e-01,9.140871279369515712e-01,-4.486525968520465035e-01,-9.830902729336139512e-01,7.062582864773445657e-01,4.404050374643420085e-01,7.261800220813194873e-01,-7.542925317564197485e-02,8.290231275675741252e-01,-9.255639663435826225e-01,-4.563260468405634374e-01,6.477718989487313284e-01,4.577536082434163767e-01,7.889921755314621699e-02,4.364797239453777067e-02,8.540776027884877664e-02,3.480278526690283591e-01,6.042565193413949043e-01,8.235579878758505501e-01,8.280304313950539452e-01,7.195207300853585508e-01,9.887360428641533971e-02,-2.965146037805836965e-01,-3.111469032049454242e-01,3.030107349622526147e-01,-9.460256632033874347e-01,-4.760867069350280811e-01,-5.911540846658009940e-01,3.968465088989006073e-01,-3.995803096975216739e-01,6.695332995732594661e-01,9.784206003204451996e-01,3.455261581686353001e-01,-3.106799144458853856e-01
-7.112582794191113500e-02,8.886415002444032485e-01,-2.636836442353622800e-01,-6.683982294330828022e-01,5.584855863285287381e-01,-1.477421236348313016e-01,1.985572959931809489e-01,-5.382224409231195494e-03,-5.090393896401421703e-01,7.504692068942011574e-01,-5.604715605565826486e-01,9.308762590047447993e-02,8.246246549141209581e-01,7.676617727910364231e-01,4.820754817755870114e-01,-7.735318484095676794e-02,9.164373397392999721e-02,-9.039879466765854410e-01,-1.713996921239813176e-01,-2.667574252930968726e-01,-8.120105597479223558e-01,-3.169528747588623574e-01,-7.968780794729128925e-01,-6.047874497735472588e-02,-2.923607556093237303e-01,4.704601200027387353e-01,-5.291786172935506460e-01,3.389595611323148461e-01,-6.984755401992410739e-01,-9.575402535190866704e-01,8.256806223492165753e-01,-7.898920695779936274e-01,-4.309889122217502866e-02,4.118330072792917296e-01,-2.867382232067330339e-01,9.919290707161114717e-01,-3.663696428914073877e-01,6.054543448254268156e-02,8.788926559033722885e-01,-5.632344176457670937e-01,-3.390394303956656419e-01,-3.239754304637449955e-01,5.570829526104650320e-01,-4.396804034171868381e-01,-7.797893010834822114e-02,2.336745083372051557e-01,-1.564513424423423782e-01,4.900237120639137078e-01,-8.852377721388067222e-01,-2.332213654382369050e-01,4.947425782156025242e-01,2.713150986951691213e-01,2.421121814703632857e-01,-8.764974189908540936e-01,-7.483088481735276076e-01,3.344397703863102311e-01,-8.105744856257142139e-01,9.712418771569535370e-01,5.926844055460669392e-01,8.399665090951837776e-01,4.963836064996769437e-01,1.723232200896684940e-01,6.130183296198141729e-01,7.362914235230875182e-01,-8.615850826515221161e-01,3.690159681403812897e-01,7.925423202611807660e-01,-1.630025266717012311e-01,8.175696943030272834e-01,4.344251954409754646e-01,4.281987984394983737e-01,-2.511886402568448418e-01,-7.714410240125804119e-01,6.000297813091581833e-01,5.072565781946269947e-01,-4.332877520536002613e-01,-8.614332096276586803e-01,-8.789064568364506336e-01,-6.802266948872432994e-01,-6.044920206879704772e-01,-5.988877794841982460e-01,-2.154349148114398371e-01,5.627114202398690868e-01,-4.162042188432788503e-01,-9.241002017604056373e-01,-6.104581419354631056e-01,3.379732645310273842e-01,9.920568930137867447e-01,4.621050149391265904e-01,2.543618808100192030e-01,-5.202099173713015112e-01,2.778856244513021601e-01,-5.264710777644210360e-01,-7.355646768482637654e-01,-8.819431783620004239e-01,-5.738247477254310169e-01,-3.133918339124155406e-01,8.893917314336725610e-01,-5.124649154512517235e-02,-1.368901452245683270e-01
-4.007726646236040580e-01,-1.409920407632123673e-01,-1.247991721831560596e-01,-3.017725208509309809e-01,9.634040259080600688e-01,-6.756478191325439031e-01,7.095978247560319474e-01,-8.973547148723359790e-02,6.628860927593713814e-01,-6.706216797647839289e-01,-8.721174050309639103e-01,9.942915996430023995e-02,9.876118888280351893e-01,-6.175802725133301418e-01,4.125741738958477178e-01,-8.609092917972462899e-01,5.953993095509719780e-01,-1.016690196936540502e-01,-7.622248589276554576e-01,2.464825108368513540e-01,5.673769512289581485e-01,4.825444534849059330e-01,-5.266761377289936874e-01,-8.975077705106826453e-01,5.184938640252156894e-02,8.177105302417284616e-01,3.184136525483920455e-01,-4.763385043418411069e-01,-4.508058948534896526e-01,6.902414789650035409e-02,-5.048900091174446381e-02,6.897314257623430311e-01,7.138515152460411795e-01,-3.688374881738494260e-01,-3.186227756767638919e-01,2.157765699637832491e-01,8.716872612254431552e-01,-8.557592476686637362e-01,6.301060430263714096e-01,-1.372262080185744360e-01,4.646847820681754282e-01,-3.060513234807273886e-01,3.025442469653834010e-01,5.060598619955125610e-01,-9.395428381747841229e-01,3.871767018695804197e-02,-2.161477353987184546e-01,-1.122884577229512626e-01,9.915578842601799892e-01,1.623100071200898054e-01,5.622856643505993457e-01,6.001582585831832795e-02,-1.305431525890283773e-01,4.786910411735423310e-01,8.501400139350856477e-03,2.056109980688425320e-01,6.414603522559312321e-01,-2.100826071584904753e-02,9.127688255207535573e-01,-3.262260931422145127e-01,-6.665002945768323528e-01,5.214262695211524523e-01,-8.881989518610391432e-01,-4.017524052457841499e-01,9.105563169062640405e-01,-3.895163783548378778e-01,2.507032106365425506e-01,-4.016555111360580188e-01,-5.648614368867641566e-01,1.235601644678572253e-01,3.465465571961137137e-01,8.331167580600276068e-01,8.518362468548001942e-02,6.471245355961956491e-01,1.094572137518314836e-01,4.172226922167165952e-01,-8.459900444659378405e-01,-8.807358463114587366e-01,-5.476647518102122358e-01,-1.350197759067151004e-01,-7.287351277703388863e-01,-4.421132379804548762e-02,-6.436599793370030298e-01,9.990997380516799531e-01,-7.088859573188583951e-01,6.591018089150750825e-01,7.762020840081240713e-02,-8.165951988545250284e-01,-5.729111370898241073e-01,3.565527246290673968e-01,2.572591908999630750e-01,1.014548231524519117e-01,-3.556824917618823800e-01,-9.213413316960914479e-01,-5.039173913108958569e-01,3.507376613224899575e-01,1.818315447672544938e-01,-7.301970287025303374e-01,-2.121138600650758210e-01,-5.150083974930086406e-02
9.515735924922406053e-01,3.373812804425666556e-01,4.672655738101236800e-01,2.255063002277488682e-01,-2.171029259412249335e-01,-9.107175428851927990e-01,-3.612288748784497905e-02,-2.242355622587137720e-01,-7.018621301000742552e-01,-7.565595729899166066e-02,-2.042719394733574223e-01,-8.366635139889420092e-01,6.892274943214089511e-01,-9.328629031215389666e-01,5.712435675329781137e-01,-8.307494843534872775e-01,2.152733928769356986e-01,-3.116952057682542687e-02,3.618078797313393213e-01,-6.182382745596495255e-01,-1.729879229489885706e-01,2.326042235050151952e-01,5.090148225037796070e-01,9.378478520131861007e-01,-8.991128226577616012e-01,-8.825634085579343591e-01,6.188456090839795642e-01,5.144052633407987241e-01,8.161800622998260923e-01,1.838031288771764249e-01,-6.881258051693104338e-01,7.414493077370789553e-01,6.288004196206542495e-02,-9.527059726112938609e-01,6.662230732488050311e-01,3.145769768495836338e-01,1.411500330268666836e-02,9.591901428495757109e-01,3.881855365530626489e-01,-8.375558626141572649e-01,-7.795064925002639367e-01,-2.925883825983908171e-01,2.906183400789943416e-01,-5.638587485133024213e-01,9.391185558917958254e-01,-7.737198961369320394e-01,7.833109442936962985e-01,-3.748924797975343726e-01,4.181275091054483806e-01,-3.093173132056183938e-01,1.710206284704709478e-01,-1.697779974051334406e-01,5.820942922528491437e-01,1.738763739648452322e-01,-6.658483450979106877e-01,7.318276244848469503e-01,-3.143875762172188004e-01,-1.228129214227324795e-03,-3.974145527737054095e-01,1.001265426167836647e-01,5.837869002502151794e-01,-9.546772280955286849e-01,-9.926667502250015040e-01,-5.236977687476085386e-02,-6.180361048186910899e-01,3.978965288459859195e-01,-4.824562550067179600e-02,7.290802695943909839e-01,-3.963597285098889866e-01,1.322472682342075156e-01,7.134341339415661842e-02,5.094950340156456647e-02,-9.078622308541044461e-01,-4.038123867653147236e-01,-1.694813477183971795e-01,-5.180867831718471983e-01,-5.084507238001367835e-01,8.891913594823108724e-02,5.719260955632499144e-01,-4.397042494073588603e-01,1.043727847115916152e-01,2.459319174889342818e-01,-7.466892175725772240e-01,7.635079872001941936e-01,-9.427771184790196823e-01,6.321748905681949804e-01,-2.096081780663581196e-01,-6.988756088710763592e-01,-2.169493205411392456e-01,2.958381894040544857e-01,3.626400482901988021e-01,-9.660804982513029326e-01,-7.781944694366185189e-01,5.409090974983923328e-01,6.834319849851067108e-01,-8.106028270251397494e-02,7.094837005579921474e-01,-8.360536227791270925e-01,7.219692188570410174e-01,5.657446750664751889e-02
-1.068756208214971526e-01,-5.316388196826988821e-01,-6.234697712810266523e-02,8.989076575770160726e-01,8.416501567593657196e-01,2.352487755414629511e-01,-8.791218814671635240e-01,2.525775031209165356e-02,-7.275540649295986206e-01,-7.629601315999803290e-01,1.339637446281491950e-01,3.375580124148125361e-01,-3.936953713031585700e-01,7.362785012966996945e-01,9.145132049068154245e-01,-8.009904763314699139e-01,7.857220997761675818e-01,6.265526007638715367e-01,1.747304347179163830e-01,1.667827415830778204e-01,8.405602133973941736e-01,-5.917592041397057301e-02,2.279432402557060033e-01,7.074538844655853254e-02,-3.485751515115160792e-01,1.762590977637876755e-01,-2.446586695336618877e-01,-3.442915579495084977e-01,1.681665562810417125e-01,-3.326809981996592391e-02,-4.439461470813859112e-01,-8.975275615243394345e-01,-1.000740998167271023e-01,-5.236077434498491723e-01,-5.814197714189628385e-02,-7.934197202183226327e-01,-4.927904047957814004e-01,9.852941330871847203e-01,-9.064415469484672361e-01,-4.553397739926074994e-01,4.089469225673272312e-01,6.321610084415201225e-01,8.007712204673156364e-01,-4.687078205161683275e-01,-3.175623563448206621e-01,1.864310099920365449e-01,-9.388251890243282105e-01,-9.196536957011536284e-01,8.918865282421137852e-01,3.166902492758252308e-01,-4.679293485848110556e-01,-4.722925419659522728e-01,-8.433687247290651001e-01,-6.596586914219100262e-01,-9.116346788039368931e-01,-7.987444041711424525e-01,-4.217734130742845089e-02,5.287933796926480579e-01,-8.210015844558227194e-02,-4.870407770886788779e-01,2.489381439111513217e-01,-6.432298414224333349e-01,-1.208678265473481783e-01,4.960150018494728918e-01,7.986802118146767437e-01,-7.740702026609249664e-01,1.976210241773772580e-01,1.958322625145962892e-01,-2.180303487888597402e-01,5.457014192572329225e-01,-6.118245854865207445e-01,-1.545500131708723579e-01,8.284309550746749018e-01,-6.180809912979570164e-01,5.845928901737833527e-01,5.990810999361437794e-01,-6.488372614383832726e-01,2.210024757336157553e-01,-8.332388754444561840e-01,7.024800173324790009e-01,-3.423670259740714261e-01,-4.673585264009905149e-01,1.543785440608895776e-01,-6.313969689370915184e-01,1.195956672270626076e-01,-6.910699149936672114e-01,1.653022498173599697e-01,-3.750417814351525436e-01,9.298166521366380000e-01,-4.465874923391672802e-01,3.920998136045652505e-01,1.973192388735152125e-01,-8.648076253575613936e-01,2.797236746765123794e-01,-1.155094357759629542e-01,4.239277713853280005e-01,-3.469126953662913238e-01,7.457570131801321001e-01,-3.770340676995604934e-01,7.073955224406236475e-02
-1.959865000827580861e-01,-5.085203356530887397e-01,7.849330526638143013e-01,-5.439138561671124084e-01,5.094912838369249908e-01,-3.904299242825213234e-01,4.228361709483021702e-01,-5.817015669933081057e-01,9.383246631027704066e-01,-9.443390327873399936e-01,2.470422365273525767e-01,-2.218658975498406516e-01,-8.417580767179322354e-01,-9.621286674051627852e-01,-9.572636168710002558e-01,9.717076723389819204e-01,-3.325714033355855470e-01,-7.038042180460435393e-01,9.859755456537058205e-01,-4.043334902392801133e-01,-9.729165279890117368e-02,-6.351510364134884679e-01,7.822956173661501644e-01,2.547652840919956141e-02,-9.004318333584795386e-01,5.759777468267142098e-01,9.012152949580582995e-01,-5.681260928126907750e-02,9.076378615433444708e-02,3.531636488915657068e-02,4.966491575404721193e-01,9.506708489999160516e-01,1.185457304961208269e-01,-3.709403056725146808e-01,7.165865213746183127e-01,-5.242427379812775179e-01,-3.157572093066574048e-01,3.233503906226968816e-01,5.896644570578446487e-01,-9.767692761757380548e-01,8.051392814731024306e-01,5.905273767762213577e-01,8.363687377533581824e-01,3.443236962556457392e-01,-1.203642627411269928e-01,7.716646711353534194e-01,-4.194877893188144746e-01,-5.697156294300171897e-01,-5.105258477725198585e-01,-4.763143148847959196e-03,7.531467473605635288e-01,-6.140894139075723235e-01,-2.657647731524988011e-01,4.930146460411442000e-01,2.054434952634902611e-01,4.495501188980517426e-01,-3.260293137711813838e-01,1.288029003138391193e-01,1.630352756111603796e-01,-4.910429372682179050e-01,-4.043541604577525206e-01,-6.694508371282217318e-01,5.463834252887438403e-01,-2.143112388159007509e-02,-3.836099831778077007e-01,5.348450720632227373e-01,-4.562344370875139887e-01,2.492945867664717596e-01,-6.476164743954473391e-01,-3.339904806402829163e-01,-9.778912829559938125e-02,8.389890078710138255e-01,3.856657271331422887e-01,-9.965008646221049649e-01,-1.959055720450271210e-01,4.798636974315835246e-01,-2.013058103333897897e-01,-5.800430791064929981e-01,-9.470575593984960072e-01,-9.246732351183863940e-01,7.580660666472722742e-01,7.386266307066109427e-01,9.617231513252313402e-01,2.019792730372604872e-01,8.577387545686143699e-01,-8.630850301906356492e-02,6.789481576569189603e-01,-7.528750596610556123e-02,7.920124027805421907e-01,-4.354081533769083023e-01,-1.957799989564483756e-01,3.094566640790936685e-01,5.115579128181424462e-01,3.277720621507504983e-01,6.951758623248220914e-01,5.343296606774872171e-01,-3.903636790253990352e-01,2.904103739190253552e-01,-6.105264681380742076e-01,-8.416699757868009169e-01
3.027397410254157872e-01,-2.102992196032111849e-01,2.373769016454134739e-01,-4.025068148995472050e-01,3.523256590009771205e-01,-7.557559235213653359e-01,7.820721856235279823e-01,-7.670670414625178068e-01,-6.853874362838423551e-01,6.690460621491396420e-01,-9.389480787411845775e-01,9.406725307866057317e-01,-4.276806202344851648e-02,1.621129721765597331e-01,-6.297338264253693474e-02,1.805840548470132312e-01,2.487714031586885088e-01,-3.862047610321783786e-01,9.888074548625813698e-01,9.717004522130607835e-01,-3.244404317749023381e-01,8.406746768636677025e-01,-9.484734566460808480e-01,1.574137109403190848e-01,6.587462440088376336e-01,6.607104982481699640e-01,-9.534082428116086305e-01,-7.989188602472694356e-01,-1.055962139353217033e-02,3.214091857714802547e-01,9.608481865080247264e-01,-7.610941044220487228e-02,-8.833697975465426566e-01,9.574264279165674019e-01,-8.959497958965740860e-01,-2.544284928128404122e-01,1.079446038673226305e-02,-5.961661201686889733e-01,5.120070909821661242e-01,9.115973421233789509e-01,5.471455171908361503e-01,9.550141129042621913e-03,-7.871286480335044633e-01,-9.721740085057950509e-01,-4.905931003455166195e-01,6.748998389349831761e-01,-7.990011014994935490e-01,4.297720701959131251e-01,6.942316029344515194e-01,8.985071368416812643e-01,4.649203350361830189e-02,3.877369999544535428e-01,-6.716965542563069214e-02,3.955181109880450130e-01,-5.940408311753144766e-01,5.604284337347453793e-02,-8.187909420645933523e-01,6.951675014292331145e-01,4.914567053929854712e-01,7.490051837929823098e-01,-5.416567687521820496e-01,-4.679891600665619933e-01,1.783492437464846425e-01,-3.395506849666987126e-01,3.887106068687389282e-01,-9.835055440379028013e-01,-7.503808001966387753e-01,8.104143094066720288e-01,-1.787088111548598146e-01,8.967440499530989761e-01,-1.872326659227609991e-01,5.674189926094130865e-01,-9.711890579645365840e-01,-1.826875763375499506e-01,5.317032650383717307e-01,-3.291861666181192803e-01,-6.476912382615083175e-01,7.453786416768868328e-01,-3.572583793788552953e-03,7.554258680636356527e-01,3.064699901332685883e-01,-3.218335919460380001e-01,-6.470796078882923297e-02,-1.817182225010209873e-01,8.006929252827565957e-01,-6.421271891972937240e-01,1.296791176096521170e-01,4.916759006431981049e-01,6.119647951669182628e-01,2.860866512588915445e-01,6.195613978668208510e-01,7.722272200748470095e-01,2.160470166735786179e-01,2.436402656131897437e-02,6.046069933315025846e-01,9.660090820571918258e-01,-1.515609809468376756e-01,5.327311468987669940e-01,3.200177895530629257e-01,-5.083008350110764795e-01
2.254586216782601404e-01,5.625797375303469572e-01,-3.205406970091748686e-01,-3.160514449038149820e-01,5.152034448788678223e-01,-3.857839013747224044e-01,-3.275593669319465384e-02,-9.284342416329594005e-01,-2.426225774158874415e-02,5.235975254764846376e-01,5.386554768565192663e-01,-7.856080157657907570e-02,1.882087715802545080e-01,4.707447859953288738e-01,5.702895543462838113e-02,-3.296005326093758292e-01,-3.433923167423953426e-01,5.029226120349594709e-02,2.471295419154861950e-01,-3.087804867980292745e-01,-1.035156950846198853e-01,2.726625313596908740e-01,4.121927333161041762e-01,7.147738510339418649e-01,-7.483334197896160944e-01,-1.891800586157370567e-01,-2.089770199962373010e-01,4.290010890229785101e-01,4.221957126101267832e-01,4.942061997971316512e-01,-8.955462483917628891e-01,-4.784461297584965411e-01,-8.689884843167394735e-02,-9.055070915652765340e-01,-7.466090736557773333e-01,4.679358568987184164e-01,8.512472901917607082e-01,-4.493912780838977827e-01,-7.551277463479717511e-01,8.581790200226573351e-01,-6.343469290107073277e-01,-3.267946979595910406e-01,4.467400802747929500e-01,1.417676660070705807e-01,-9.318870123490528012e-01,-6.023416083807286991e-01,2.336424945240929141e-01,9.164649544495049316e-01,9.097965414725301958e-01,5.602475907276065481e-01,5.428480018405332785e-01,8.836746795231102958e-01,6.110195827810624980e-01,-9.480942999203409993e-01,8.688067588955874498e-01,4.427975281620621928e-01,-4.477087836085085204e-01,-7.214567005053789117e-01,-8.823219506036719118e-01,2.866285384084343857e-01,-6.012979366574724427e-01,-5.067792649710092245e-01,3.397469749068338096e-01,1.697508949990171878e-01,8.373021287251860567e-01,-1.893647832444260715e-01,-8.075177609782218102e-01,7.220070976930914597e-01,-3.047083992718071510e-01,-4.330719318784406191e-01,-2.546414323776913236e-01,-2.327551162398000528e-01,1.862644507461674870e-01,-5.011949169915606017e-01,-3.823013926483831426e-02,-7.854040991667976535e-02,5.378770479183931918e-01,-8.314992891626222793e-01,5.018243611291213213e-01,3.067254003764927628e-01,9.972362122626567960e-01,1.616867647598094759e-01,-6.999234634413202816e-01,-5.357770633961180806e-01,-7.148569026436613072e-01,1.337740443682018388e-01,-5.228076320894317064e-01,-1.682983721882895800e-01,3.632474975320547639e-01,-8.634776874067280339e-01,-1.923196928309223175e-01,4.840900485905068606e-01,-3.367344318859148977e-01,3.393610268175477618e-01,9.445401440738383503e-01,-8.575751726883695802e-02,4.303754741294505415e-01,-8.105070562609577589e-01,-9.955977068160806187e-01,1.018560791848628355e-01
9.545744043594939221e-01,-9.817110198022021006e-01,6.920067832977212507e-01,-8.231279405898754842e-01,-6.561711932612250830e-01,-2.274728102995948742e-01,3.468261674083394919e-01,3.988442125577633668e-01,7.562710762325648428e-01,-9.207245967017589905e-01,6.657338316059706607e-01,-8.181497216552926499e-01,4.452682185717315999e-01,2.977032745539553993e-01,-1.093734120396023801e-01,-6.715791208378305566e-01,7.488458519654208612e-01,-4.194111215946705329e-02,-1.920912728944581538e-01,1.036691558980924466e-01,1.450291675979817896e-01,-6.753296524380489885e-01,-1.068631886201638626e-01,-1.124781819487885581e-01,9.177327693958412524e-01,-4.151327108846416536e-01,-8.701081129128542813e-01,5.203263856688311595e-01,4.076391275452251328e-01,-4.475440793928553429e-01,5.105799517893689909e-01,-1.311193507042669459e-01,5.315419366495175435e-01,-7.220880822610713512e-01,-7.322260088767291730e-01,-3.880784613155467966e-01,-3.567613850209938597e-01,5.751930235031363914e-01,-2.557480538931196090e-01,8.301156128908058207e-01,1.134614801985536214e-01,-4.916093528167135851e-01,-7.722501887662194253e-01,5.196332514394814694e-01,8.177546529636077199e-01,5.473729616077749327e-01,-9.728440454130893311e-01,7.091852431299394688e-01,-5.144462108578014004e-01,-5.829811924607335438e-01,5.186978556990342604e-01,5.142424897584039201e-01,-8.300868294851793117e-02,-8.066601355117255512e-01,1.712687398070080746e-01,-2.723409464507595690e-01,1.875160487564870859e-01,-3.717755606230008780e-01,6.281208051532625181e-01,3.240598528457150351e-01,4.342480822564782628e-01,7.648924217045387497e-01,3.375669011754123261e-03,5.525218152652970893e-01,-3.321352741273340126e-01,2.792753806968455432e-01,8.881325644165207756e-01,2.640571935382363122e-02,-8.927953696013735119e-02,-3.557941203265932995e-01,-7.149592695882127646e-01,-9.066430687850068892e-03,2.531320563266625800e-01,-7.147095324427985563e-01,-2.949427275828684358e-01,-7.858746239734353267e-01,9.621343960235075876e-01,7.346520216654375268e-01,-6.615834903014370383e-01,9.721840831950825379e-01,-2.801944365526498615e-01,3.574128702773635702e-01,6.932437100769479610e-01,2.192434387937725049e-01,-9.968931436877512819e-01,5.201142974129684404e-01,-2.764483143124878417e-01,6.910023399416798107e-01,6.511262302059954710e-01,1.396921482504815959e-01,2.448353413159041203e-01,-9.023703997657417375e-02,3.807444378891458037e-01,8.824484057262254044e-01,5.639835812293958472e-01,7.052607910339447894e-01,-9.862795081279536191e-01,-3.863861467590923304e-02,8.729939427052038070e-01,2.823165403655836236e-02
